,name,address,date,neg,neu,pos
792,Clark闁炽儲鐛� Oyster Bar,"
        1200 W 6th St Austin, TX 78703
    ","
        6/9/2017
    ",0.051,0.664,0.286
793,Clark闁炽儲鐛� Oyster Bar,"
        1200 W 6th St Austin, TX 78703
    ","
        3/25/2017
    ",0.076,0.737,0.187
794,The Brewer闁炽儲鐛� Table,"
        4715 E 5th St Austin, TX 78702
    ","
        6/23/2019
    ",0.041,0.696,0.262
795,Clark闁炽儲鐛� Oyster Bar,"
        1200 W 6th St Austin, TX 78703
    ","
        11/2/2018
            ",0.044,0.713,0.243
796,Clark闁炽儲鐛� Oyster Bar,"
        1200 W 6th St Austin, TX 78703
    ","
        6/21/2018
    ",0.062,0.698,0.24
797,Clark闁炽儲鐛� Oyster Bar,"
        1200 W 6th St Austin, TX 78703
    ","
        11/24/2017
    ",0.05,0.707,0.242
798,Clark闁炽儲鐛� Oyster Bar,"
        1200 W 6th St Austin, TX 78703
    ","
        3/24/2019
    ",0.048,0.687,0.265
799,Clark闁炽儲鐛� Oyster Bar,"
        1200 W 6th St Austin, TX 78703
    ","
        7/15/2018
    ",0.054,0.717,0.229
800,Phoebe闁炽儲鐛� Diner,"
        533 W Oltorf St Austin, TX 78704
    ","
        2/18/2019
    ",0.052,0.706,0.243
801,Phoebe闁炽儲鐛� Diner,"
        533 W Oltorf St Austin, TX 78704
    ","
        3/13/2019
    ",0.052,0.684,0.264
802,Phoebe闁炽儲鐛� Diner,"
        533 W Oltorf St Austin, TX 78704
    ","
        1/30/2018
    ",0.031,0.71,0.259
803,Phoebe闁炽儲鐛� Diner,"
        533 W Oltorf St Austin, TX 78704
    ","
        4/14/2019
    ",0.038,0.683,0.279
804,Phoebe闁炽儲鐛� Diner,"
        533 W Oltorf St Austin, TX 78704
    ","
        5/16/2019
    ",0.044,0.743,0.213
805,Phoebe闁炽儲鐛� Diner,"
        533 W Oltorf St Austin, TX 78704
    ","
        7/7/2019
    ",0.065,0.724,0.212
806,Mandola闁炽儲鐛� Italian,"
        4700 W Guadalupe St Ste 12 Austin, TX 78751
    ","
        12/6/2017
    ",0.052,0.688,0.26
807,Mandola闁炽儲鐛� Italian,"
        4700 W Guadalupe St Ste 12 Austin, TX 78751
    ","
        5/1/2018
    ",0.034,0.704,0.262
808,Clark闁炽儲鐛� Oyster Bar,"
        1200 W 6th St Austin, TX 78703
    ","
        7/23/2019
    ",0.074,0.723,0.203
809,Mandola闁炽儲鐛� Italian,"
        4700 W Guadalupe St Ste 12 Austin, TX 78751
    ","
        7/5/2017
    ",0.045,0.7,0.255
810,Mandola闁炽儲鐛� Italian,"
        4700 W Guadalupe St Ste 12 Austin, TX 78751
    ","
        4/2/2016
    ",0.014,0.69,0.296
811,Mandola闁炽儲鐛� Italian,"
        4700 W Guadalupe St Ste 12 Austin, TX 78751
    ","
        4/15/2019
    ",0.048,0.678,0.274
812,Mandola闁炽儲鐛� Italian,"
        4700 W Guadalupe St Ste 12 Austin, TX 78751
    ","
        7/29/2018
    ",0.036,0.695,0.269
813,Phoebe闁炽儲鐛� Diner,"
        533 W Oltorf St Austin, TX 78704
    ","
        7/13/2019
    ",0.039,0.762,0.199
814,Mandola闁炽儲鐛� Italian,"
        4700 W Guadalupe St Ste 12 Austin, TX 78751
    ","
        6/16/2019
            ",0.026,0.751,0.223
815,Kome Sushi Kitchen,"
        5301 Airport Blvd Ste 100 Austin, TX 78751
    ","
        6/27/2017
    ",0.034,0.723,0.243
816,Kome Sushi Kitchen,"
        5301 Airport Blvd Ste 100 Austin, TX 78751
    ","
        7/15/2018
    ",0.034,0.751,0.214
817,Kome Sushi Kitchen,"
        5301 Airport Blvd Ste 100 Austin, TX 78751
    ","
        2/17/2017
    ",0.051,0.698,0.251
818,Kome Sushi Kitchen,"
        5301 Airport Blvd Ste 100 Austin, TX 78751
    ","
        5/15/2018
    ",0.032,0.736,0.232
819,Kome Sushi Kitchen,"
        5301 Airport Blvd Ste 100 Austin, TX 78751
    ","
        3/20/2018
    ",0.039,0.745,0.216
820,Kome Sushi Kitchen,"
        5301 Airport Blvd Ste 100 Austin, TX 78751
    ","
        5/25/2019
    ",0.044,0.715,0.241
821,Kome Sushi Kitchen,"
        5301 Airport Blvd Ste 100 Austin, TX 78751
    ","
        1/16/2019
    ",0.042,0.733,0.225
822,Wu Chow,"
        500 W 5th St Austin, TX 78701
    ","
        6/25/2018
    ",0.065,0.722,0.213
823,Wu Chow,"
        500 W 5th St Austin, TX 78701
    ","
        8/21/2018
    ",0.056,0.704,0.241
824,Kome Sushi Kitchen,"
        5301 Airport Blvd Ste 100 Austin, TX 78751
    ","
        7/30/2019
    ",0.047,0.715,0.237
825,Wu Chow,"
        500 W 5th St Austin, TX 78701
    ","
        11/21/2018
    ",0.073,0.73,0.197
826,Wu Chow,"
        500 W 5th St Austin, TX 78701
    ","
        9/8/2018
    ",0.074,0.729,0.197
827,Wu Chow,"
        500 W 5th St Austin, TX 78701
    ","
        4/10/2019
    ",0.037,0.728,0.234
828,Cabo Bob闁炽儲鐛� Burritos,"
        2828 Rio Grande St Austin, TX 78705
    ","
        5/3/2018
    ",0.063,0.719,0.218
829,Cabo Bob闁炽儲鐛� Burritos,"
        2828 Rio Grande St Austin, TX 78705
    ","
        7/4/2017
    ",0.032,0.734,0.234
830,Cabo Bob闁炽儲鐛� Burritos,"
        2828 Rio Grande St Austin, TX 78705
    ","
        12/28/2017
    ",0.044,0.688,0.268
831,Cabo Bob闁炽儲鐛� Burritos,"
        2828 Rio Grande St Austin, TX 78705
    ","
        4/22/2018
    ",0.036,0.678,0.287
832,Saffron,"
        3616 Far W Blvd Ste 113 Austin, TX 78731
    ","
        8/21/2016
    ",0.028,0.682,0.29
833,Wu Chow,"
        500 W 5th St Austin, TX 78701
    ","
        7/29/2019
    ",0.038,0.719,0.243
834,Saffron,"
        3616 Far W Blvd Ste 113 Austin, TX 78731
    ","
        7/3/2017
    ",0.036,0.734,0.23
835,Saffron,"
        3616 Far W Blvd Ste 113 Austin, TX 78731
    ","
        9/4/2018
    ",0.029,0.725,0.246
836,Saffron,"
        3616 Far W Blvd Ste 113 Austin, TX 78731
    ","
        5/20/2018
    ",0.049,0.737,0.213
837,Saffron,"
        3616 Far W Blvd Ste 113 Austin, TX 78731
    ","
        2/14/2019
    ",0.034,0.735,0.231
838,Saffron,"
        3616 Far W Blvd Ste 113 Austin, TX 78731
    ","
        9/26/2018
    ",0.014,0.712,0.275
839,Saffron,"
        3616 Far W Blvd Ste 113 Austin, TX 78731
    ","
        1/12/2019
            ",0.039,0.732,0.229
840,Cabo Bob闁炽儲鐛� Burritos,"
        2828 Rio Grande St Austin, TX 78705
    ","
        7/27/2019
    ",0.027,0.72,0.253
841,Poke-Poke,"
        2320 Hancock Dr Austin, TX 78756
    ","
        5/31/2017
    ",0.047,0.689,0.264
842,Poke-Poke,"
        2320 Hancock Dr Austin, TX 78756
    ","
        9/24/2017
    ",0.048,0.624,0.328
843,Poke-Poke,"
        2320 Hancock Dr Austin, TX 78756
    ","
        2/22/2018
    ",0.035,0.705,0.26
844,Poke-Poke,"
        2320 Hancock Dr Austin, TX 78756
    ","
        7/11/2017
    ",0.016,0.686,0.298
845,Poke-Poke,"
        2320 Hancock Dr Austin, TX 78756
    ","
        7/1/2018
    ",0.035,0.719,0.247
846,Saffron,"
        3616 Far W Blvd Ste 113 Austin, TX 78731
    ","
        6/24/2019
            ",0.027,0.74,0.233
847,Lima Criolla,"
        6406 N Interstate 35 Frontage Rd Ste 1550 Austin, TX 78752
    ","
        7/21/2016
    ",0.043,0.729,0.228
848,Lima Criolla,"
        6406 N Interstate 35 Frontage Rd Ste 1550 Austin, TX 78752
    ","
        10/16/2017
    ",0.053,0.727,0.22
849,Mount 8k,"
        2718 Guadalupe St Austin, TX 78705
    ","
        2/9/2019
    ",0.042,0.689,0.269
850,Lima Criolla,"
        6406 N Interstate 35 Frontage Rd Ste 1550 Austin, TX 78752
    ","
        3/3/2017
    ",0.054,0.744,0.203
851,Lima Criolla,"
        6406 N Interstate 35 Frontage Rd Ste 1550 Austin, TX 78752
    ","
        6/22/2017
    ",0.053,0.738,0.209
852,Lima Criolla,"
        6406 N Interstate 35 Frontage Rd Ste 1550 Austin, TX 78752
    ","
        2/1/2016
    ",0.061,0.699,0.239
853,Lima Criolla,"
        6406 N Interstate 35 Frontage Rd Ste 1550 Austin, TX 78752
    ","
        11/28/2016
    ",0.05,0.74,0.211
854,Lima Criolla,"
        6406 N Interstate 35 Frontage Rd Ste 1550 Austin, TX 78752
    ","
        6/16/2019
    ",0.034,0.734,0.232
855,Lima Criolla,"
        6406 N Interstate 35 Frontage Rd Ste 1550 Austin, TX 78752
    ","
        11/7/2018
            ",0.041,0.745,0.214
856,Lima Criolla,"
        6406 N Interstate 35 Frontage Rd Ste 1550 Austin, TX 78752
    ","
        4/6/2019
    ",0.048,0.731,0.221
857,Insennity,"
        411 W 23rd St Austin, TX 78705
    ","
        9/19/2018
    ",0.012,0.73,0.258
858,Taco Joint,"
        134 E Riverside Dr Austin, TX 78704
    ","
        12/27/2018
    ",0.052,0.704,0.244
859,Taco Joint,"
        134 E Riverside Dr Austin, TX 78704
    ","
        10/1/2018
    ",0.05,0.75,0.2
860,Taco Joint,"
        134 E Riverside Dr Austin, TX 78704
    ","
        6/30/2017
    ",0.042,0.69,0.268
861,Taco Joint,"
        134 E Riverside Dr Austin, TX 78704
    ","
        1/28/2019
    ",0.032,0.719,0.249
862,Taco Joint,"
        134 E Riverside Dr Austin, TX 78704
    ","
        3/12/2019
    ",0.031,0.672,0.297
863,Taco Joint,"
        134 E Riverside Dr Austin, TX 78704
    ","
        2/21/2019
    ",0.039,0.707,0.254
864,Taco Joint,"
        134 E Riverside Dr Austin, TX 78704
    ","
        2/26/2019
    ",0.033,0.739,0.228
865,Insennity,"
        411 W 23rd St Austin, TX 78705
    ","
        7/2/2019
    ",0.027,0.734,0.24
866,ATX FOOD CO,"
        1601 Barton Springs Rd Lot 1 Austin, TX 78704
    ","
        2/14/2019
    ",0.018,0.573,0.409
867,Taco Joint,"
        134 E Riverside Dr Austin, TX 78704
    ","
        7/18/2019
    ",0.039,0.725,0.236
868,Abo Youssef,"
        2101 Manor Rd Austin, TX 78722
    ","
        12/13/2016
    ",0.024,0.659,0.316
869,Abo Youssef,"
        2101 Manor Rd Austin, TX 78722
    ","
        5/25/2018
    ",0.039,0.69,0.271
870,Abo Youssef,"
        2101 Manor Rd Austin, TX 78722
    ","
        4/26/2017
    ",0.025,0.718,0.257
871,ATX FOOD CO,"
        1601 Barton Springs Rd Lot 1 Austin, TX 78704
    ","
        7/7/2019
    ",0.025,0.703,0.272
872,Abo Youssef,"
        2101 Manor Rd Austin, TX 78722
    ","
        2/26/2016
    ",0.04,0.716,0.243
873,Abo Youssef,"
        2101 Manor Rd Austin, TX 78722
    ","
        4/12/2018
    ",0.025,0.669,0.306
874,Abo Youssef,"
        2101 Manor Rd Austin, TX 78722
    ","
        11/13/2017
    ",0.03,0.71,0.259
875,Abo Youssef,"
        2101 Manor Rd Austin, TX 78722
    ","
        7/8/2017
    ",0.041,0.747,0.213
876,Abo Youssef,"
        2101 Manor Rd Austin, TX 78722
    ","
        10/26/2018
    ",0.051,0.686,0.263
877,Abo Youssef,"
        2101 Manor Rd Austin, TX 78722
    ","
        10/24/2018
    ",0.035,0.651,0.315
878,Michi Ramen,"
        6519 N Lamar Blvd Austin, TX 78752
    ","
        1/10/2015
    ",0.029,0.772,0.199
879,Michi Ramen,"
        6519 N Lamar Blvd Austin, TX 78752
    ","
        9/15/2016
    ",0.043,0.76,0.196
880,Michi Ramen,"
        6519 N Lamar Blvd Austin, TX 78752
    ","
        12/12/2016
    ",0.054,0.727,0.22
881,Michi Ramen,"
        6519 N Lamar Blvd Austin, TX 78752
    ","
        9/27/2018
    ",0.048,0.769,0.183
882,Michi Ramen,"
        6519 N Lamar Blvd Austin, TX 78752
    ","
        2/14/2019
    ",0.061,0.734,0.206
883,Michi Ramen,"
        6519 N Lamar Blvd Austin, TX 78752
    ","
        10/6/2017
            ",0.048,0.752,0.2
884,Michi Ramen,"
        6519 N Lamar Blvd Austin, TX 78752
    ","
        4/26/2019
    ",0.048,0.735,0.218
885,Abo Youssef,"
        2101 Manor Rd Austin, TX 78722
    ","
        7/17/2019
    ",0.035,0.717,0.248
886,Anthem,"
        91 Rainey St Ste 120 Austin, TX 78701
    ","
        2/27/2019
    ",0.054,0.831,0.115
887,Anthem,"
        91 Rainey St Ste 120 Austin, TX 78701
    ","
        11/16/2018
    ",0.059,0.662,0.279
888,Michi Ramen,"
        6519 N Lamar Blvd Austin, TX 78752
    ","
        7/10/2019
    ",0.041,0.784,0.175
889,Anthem,"
        91 Rainey St Ste 120 Austin, TX 78701
    ","
        2/11/2019
    ",0.045,0.701,0.254
890,Anthem,"
        91 Rainey St Ste 120 Austin, TX 78701
    ","
        3/31/2019
    ",0.035,0.679,0.286
891,Anthem,"
        91 Rainey St Ste 120 Austin, TX 78701
    ","
        2/9/2019
    ",0.025,0.667,0.309
892,Anthem,"
        91 Rainey St Ste 120 Austin, TX 78701
    ","
        12/13/2018
    ",0.043,0.669,0.287
893,SLAB BBQ & Beer,"
        9012 Research Blvd Ste C4 Austin, TX 78758
    ","
        4/2/2017
    ",0.059,0.693,0.248
894,SLAB BBQ & Beer,"
        9012 Research Blvd Ste C4 Austin, TX 78758
    ","
        5/14/2016
    ",0.026,0.728,0.246
895,SLAB BBQ & Beer,"
        9012 Research Blvd Ste C4 Austin, TX 78758
    ","
        11/24/2018
    ",0.05,0.737,0.213
896,SLAB BBQ & Beer,"
        9012 Research Blvd Ste C4 Austin, TX 78758
    ","
        7/30/2018
    ",0.029,0.731,0.241
897,SLAB BBQ & Beer,"
        9012 Research Blvd Ste C4 Austin, TX 78758
    ","
        5/26/2018
    ",0.036,0.702,0.262
898,SLAB BBQ & Beer,"
        9012 Research Blvd Ste C4 Austin, TX 78758
    ","
        7/19/2019
    ",0.028,0.681,0.291
899,SLAB BBQ & Beer,"
        9012 Research Blvd Ste C4 Austin, TX 78758
    ","
        12/27/2018
    ",0.035,0.738,0.227
900,Anthem,"
        91 Rainey St Ste 120 Austin, TX 78701
    ","
        7/27/2019
    ",0.058,0.664,0.278
901,SLAB BBQ & Beer,"
        9012 Research Blvd Ste C4 Austin, TX 78758
    ","
        7/31/2019
    ",0.056,0.735,0.209
902,Cabo Bob闁炽儲鐛� Burritos,"
        500 E Ben White Blvd Ste D100 Austin, TX 78704
    ","
        6/25/2017
    ",0.027,0.708,0.265
903,Cabo Bob闁炽儲鐛� Burritos,"
        500 E Ben White Blvd Ste D100 Austin, TX 78704
    ","
        7/29/2017
    ",0.034,0.741,0.225
904,Cabo Bob闁炽儲鐛� Burritos,"
        500 E Ben White Blvd Ste D100 Austin, TX 78704
    ","
        10/19/2017
    ",0.066,0.705,0.23
905,Cabo Bob闁炽儲鐛� Burritos,"
        500 E Ben White Blvd Ste D100 Austin, TX 78704
    ","
        7/1/2016
    ",0.069,0.723,0.208
906,Cabo Bob闁炽儲鐛� Burritos,"
        500 E Ben White Blvd Ste D100 Austin, TX 78704
    ","
        3/31/2019
    ",0.034,0.706,0.26
907,Cabo Bob闁炽儲鐛� Burritos,"
        500 E Ben White Blvd Ste D100 Austin, TX 78704
    ","
        5/26/2019
    ",0.027,0.709,0.264
908,Cabo Bob闁炽儲鐛� Burritos,"
        500 E Ben White Blvd Ste D100 Austin, TX 78704
    ","
        5/13/2019
    ",0.04,0.723,0.237
909,Cabo Bob闁炽儲鐛� Burritos,"
        500 E Ben White Blvd Ste D100 Austin, TX 78704
    ","
        12/18/2018
    ",0.043,0.738,0.218
910,Lavaca Teppan,"
        1712 Lavaca St Austin, TX 78701
    ","
        7/16/2013
    ",0.034,0.722,0.244
911,Lavaca Teppan,"
        1712 Lavaca St Austin, TX 78701
    ","
        8/11/2012
    ",0.044,0.713,0.243
912,Cabo Bob闁炽儲鐛� Burritos,"
        500 E Ben White Blvd Ste D100 Austin, TX 78704
    ","
        4/17/2019
    ",0.051,0.705,0.243
913,Lavaca Teppan,"
        1712 Lavaca St Austin, TX 78701
    ","
        7/11/2015
    ",0.034,0.71,0.256
914,Lavaca Teppan,"
        1712 Lavaca St Austin, TX 78701
    ","
        8/4/2015
    ",0.029,0.747,0.224
915,Lavaca Teppan,"
        1712 Lavaca St Austin, TX 78701
    ","
        1/28/2017
    ",0.042,0.696,0.262
916,Suerte,"
        1800 E 6th St Austin, TX 78702
    ","
        9/9/2018
            ",0.061,0.704,0.236
917,Suerte,"
        1800 E 6th St Austin, TX 78702
    ","
        9/14/2018
    ",0.03,0.682,0.288
918,Suerte,"
        1800 E 6th St Austin, TX 78702
    ","
        4/1/2018
    ",0.039,0.705,0.257
919,Suerte,"
        1800 E 6th St Austin, TX 78702
    ","
        6/12/2019
    ",0.033,0.691,0.276
920,Suerte,"
        1800 E 6th St Austin, TX 78702
    ","
        4/2/2019
    ",0.058,0.692,0.249
921,Suerte,"
        1800 E 6th St Austin, TX 78702
    ","
        6/21/2019
    ",0.034,0.683,0.284
922,Suerte,"
        1800 E 6th St Austin, TX 78702
    ","
        12/9/2018
    ",0.034,0.691,0.275
923,Suerte,"
        1800 E 6th St Austin, TX 78702
    ","
        5/29/2019
    ",0.031,0.704,0.265
924,Perla闁炽儲鐛�,"
        1400 S Congress Ave Ste B100 Austin, TX 78704
    ","
        12/27/2016
    ",0.043,0.707,0.25
925,Perla闁炽儲鐛�,"
        1400 S Congress Ave Ste B100 Austin, TX 78704
    ","
        3/25/2018
    ",0.054,0.709,0.237
926,Lavaca Teppan,"
        1712 Lavaca St Austin, TX 78701
    ","
        5/21/2019
    ",0.034,0.726,0.24
927,Perla闁炽儲鐛�,"
        1400 S Congress Ave Ste B100 Austin, TX 78704
    ","
        3/13/2018
    ",0.03,0.722,0.249
928,Perla闁炽儲鐛�,"
        1400 S Congress Ave Ste B100 Austin, TX 78704
    ","
        10/7/2017
    ",0.04,0.689,0.271
929,Perla闁炽儲鐛�,"
        1400 S Congress Ave Ste B100 Austin, TX 78704
    ","
        1/28/2019
    ",0.062,0.673,0.265
930,Perla闁炽儲鐛�,"
        1400 S Congress Ave Ste B100 Austin, TX 78704
    ","
        12/24/2018
    ",0.036,0.701,0.263
931,Perla闁炽儲鐛�,"
        1400 S Congress Ave Ste B100 Austin, TX 78704
    ","
        3/21/2019
    ",0.036,0.704,0.261
932,Suerte,"
        1800 E 6th St Austin, TX 78702
    ","
        7/27/2019
    ",0.04,0.691,0.269
933,Bar Peached,"
        1315 W 6th St Austin, TX 78703
    ","
        1/24/2019
    ",0.044,0.678,0.278
934,Bar Peached,"
        1315 W 6th St Austin, TX 78703
    ","
        1/31/2019
    ",0.033,0.681,0.286
935,Bar Peached,"
        1315 W 6th St Austin, TX 78703
    ","
        3/19/2019
    ",0.036,0.719,0.245
936,Tuk Tuk Thai Cafe,"
        5517 Manchaca Rd Austin, TX 78745
    ","
        7/26/2018
    ",0.044,0.732,0.224
937,Tuk Tuk Thai Cafe,"
        5517 Manchaca Rd Austin, TX 78745
    ","
        10/7/2018
    ",0.039,0.697,0.264
938,Tuk Tuk Thai Cafe,"
        5517 Manchaca Rd Austin, TX 78745
    ","
        10/17/2018
    ",0.033,0.76,0.207
939,Tuk Tuk Thai Cafe,"
        5517 Manchaca Rd Austin, TX 78745
    ","
        4/21/2018
    ",0.028,0.701,0.27
940,Tuk Tuk Thai Cafe,"
        5517 Manchaca Rd Austin, TX 78745
    ","
        7/18/2018
    ",0.047,0.705,0.248
941,Tuk Tuk Thai Cafe,"
        5517 Manchaca Rd Austin, TX 78745
    ","
        9/14/2018
    ",0.067,0.68,0.253
942,Tuk Tuk Thai Cafe,"
        5517 Manchaca Rd Austin, TX 78745
    ","
        1/3/2019
    ",0.033,0.709,0.259
943,Tuk Tuk Thai Cafe,"
        5517 Manchaca Rd Austin, TX 78745
    ","
        5/29/2019
    ",0.047,0.721,0.232
944,The Halal Corner,"
        1200 Barbara Jordan Ste 300 Austin, TX 78723
    ","
        5/8/2016
    ",0.038,0.69,0.272
945,Bar Peached,"
        1315 W 6th St Austin, TX 78703
    ","
        7/14/2019
    ",0.019,0.703,0.278
946,The Halal Corner,"
        1200 Barbara Jordan Ste 300 Austin, TX 78723
    ","
        9/15/2015
    ",0.031,0.77,0.199
947,The Halal Corner,"
        1200 Barbara Jordan Ste 300 Austin, TX 78723
    ","
        5/9/2018
    ",0.04,0.723,0.238
948,The Halal Corner,"
        1200 Barbara Jordan Ste 300 Austin, TX 78723
    ","
        8/19/2018
    ",0.039,0.72,0.241
949,The Halal Corner,"
        1200 Barbara Jordan Ste 300 Austin, TX 78723
    ","
        3/25/2018
            ",0.062,0.741,0.197
950,The Halal Corner,"
        1200 Barbara Jordan Ste 300 Austin, TX 78723
    ","
        7/10/2019
    ",0.049,0.708,0.244
951,El Alma,"
        1025 Barton Springs Rd Austin, TX 78704
    ","
        7/13/2017
    ",0.027,0.711,0.262
952,Tuk Tuk Thai Cafe,"
        5517 Manchaca Rd Austin, TX 78745
    ","
        5/19/2019
            ",0.036,0.741,0.222
953,El Alma,"
        1025 Barton Springs Rd Austin, TX 78704
    ","
        5/5/2019
    ",0.028,0.668,0.303
954,El Alma,"
        1025 Barton Springs Rd Austin, TX 78704
    ","
        7/29/2018
    ",0.04,0.693,0.267
955,El Alma,"
        1025 Barton Springs Rd Austin, TX 78704
    ","
        10/16/2018
    ",0.028,0.687,0.285
956,El Alma,"
        1025 Barton Springs Rd Austin, TX 78704
    ","
        12/4/2018
    ",0.029,0.699,0.272
957,Poke Bay,"
        2001 Guadalupe St A-1 Austin, TX 78705
    ","
        8/16/2018
    ",0.011,0.722,0.266
958,Poke Bay,"
        2001 Guadalupe St A-1 Austin, TX 78705
    ","
        6/16/2018
    ",0.021,0.661,0.318
959,Poke Bay,"
        2001 Guadalupe St A-1 Austin, TX 78705
    ","
        9/22/2017
    ",0.031,0.707,0.262
960,Poke Bay,"
        2001 Guadalupe St A-1 Austin, TX 78705
    ","
        5/15/2018
    ",0.022,0.695,0.283
961,Pinthouse Pizza,"
        4729 Burnet Rd Austin, TX 78756
    ","
        4/24/2018
    ",0.055,0.733,0.211
962,Pinthouse Pizza,"
        4729 Burnet Rd Austin, TX 78756
    ","
        5/24/2018
    ",0.037,0.707,0.257
963,El Alma,"
        1025 Barton Springs Rd Austin, TX 78704
    ","
        6/25/2019
    ",0.017,0.735,0.248
964,Pinthouse Pizza,"
        4729 Burnet Rd Austin, TX 78756
    ","
        10/25/2017
    ",0.028,0.756,0.216
965,Pinthouse Pizza,"
        4729 Burnet Rd Austin, TX 78756
    ","
        4/18/2017
    ",0.055,0.683,0.262
966,Pinthouse Pizza,"
        4729 Burnet Rd Austin, TX 78756
    ","
        3/24/2018
    ",0.026,0.712,0.262
967,Pinthouse Pizza,"
        4729 Burnet Rd Austin, TX 78756
    ","
        1/25/2019
    ",0.032,0.719,0.25
968,Pinthouse Pizza,"
        4729 Burnet Rd Austin, TX 78756
    ","
        5/21/2018
    ",0.039,0.703,0.258
969,Pinthouse Pizza,"
        4729 Burnet Rd Austin, TX 78756
    ","
        1/7/2019
    ",0.045,0.731,0.224
970,The Carillon,"
        1900 University Ave Austin, TX 78705
    ","
        6/20/2015
    ",0.02,0.719,0.262
971,The Carillon,"
        1900 University Ave Austin, TX 78705
    ","
        6/17/2011
    ",0.038,0.722,0.24
972,The Carillon,"
        1900 University Ave Austin, TX 78705
    ","
        8/31/2010
    ",0.048,0.745,0.208
973,The Carillon,"
        1900 University Ave Austin, TX 78705
    ","
        11/27/2012
    ",0.033,0.749,0.218
974,The Carillon,"
        1900 University Ave Austin, TX 78705
    ","
        5/30/2014
    ",0.036,0.681,0.283
975,The Carillon,"
        1900 University Ave Austin, TX 78705
    ","
        5/28/2014
    ",0.055,0.737,0.208
976,The Carillon,"
        1900 University Ave Austin, TX 78705
    ","
        2/8/2015
    ",0.039,0.72,0.241
977,The Carillon,"
        1900 University Ave Austin, TX 78705
    ","
        3/7/2012
    ",0.034,0.753,0.213
978,The Carillon,"
        1900 University Ave Austin, TX 78705
    ","
        6/26/2018
    ",0.027,0.742,0.231
979,The Carillon,"
        1900 University Ave Austin, TX 78705
    ","
        6/29/2019
    ",0.052,0.697,0.251
980,Bacchus and Brown,"
        1810 E 12th St Austin, TX 78702
    ","
        7/20/2019
    ",0.026,0.714,0.26
981,la Barbecue,"
        2027 E Cesar Chavez St Austin, TX 78702
    ","
        6/9/2019
    ",0.071,0.739,0.189
982,la Barbecue,"
        2027 E Cesar Chavez St Austin, TX 78702
    ","
        6/14/2019
    ",0.04,0.756,0.204
983,la Barbecue,"
        2027 E Cesar Chavez St Austin, TX 78702
    ","
        3/22/2018
    ",0.03,0.772,0.197
984,la Barbecue,"
        2027 E Cesar Chavez St Austin, TX 78702
    ","
        11/26/2018
    ",0.036,0.769,0.195
985,la Barbecue,"
        2027 E Cesar Chavez St Austin, TX 78702
    ","
        3/22/2019
    ",0.04,0.769,0.191
986,la Barbecue,"
        2027 E Cesar Chavez St Austin, TX 78702
    ","
        6/26/2019
    ",0.036,0.762,0.202
987,la Barbecue,"
        2027 E Cesar Chavez St Austin, TX 78702
    ","
        2/18/2019
    ",0.049,0.792,0.158
988,Taco Joint,"
        2807 & 2809 San Jacinto Blvd Austin, TX 78705
    ","
        4/6/2017
    ",0.024,0.721,0.254
989,Taco Joint,"
        2807 & 2809 San Jacinto Blvd Austin, TX 78705
    ","
        6/17/2016
    ",0.029,0.73,0.24
990,la Barbecue,"
        2027 E Cesar Chavez St Austin, TX 78702
    ","
        7/25/2019
    ",0.057,0.754,0.189
991,Taco Joint,"
        2807 & 2809 San Jacinto Blvd Austin, TX 78705
    ","
        7/1/2017
    ",0.047,0.733,0.219
992,Taco Joint,"
        2807 & 2809 San Jacinto Blvd Austin, TX 78705
    ","
        4/20/2016
    ",0.051,0.728,0.221
993,Taco Joint,"
        2807 & 2809 San Jacinto Blvd Austin, TX 78705
    ","
        4/10/2018
    ",0.044,0.705,0.251
994,Taco Joint,"
        2807 & 2809 San Jacinto Blvd Austin, TX 78705
    ","
        7/15/2017
    ",0.028,0.717,0.255
995,Taco Joint,"
        2807 & 2809 San Jacinto Blvd Austin, TX 78705
    ","
        7/18/2018
    ",0.069,0.727,0.204
996,Taco Joint,"
        2807 & 2809 San Jacinto Blvd Austin, TX 78705
    ","
        4/2/2019
    ",0.026,0.748,0.226
997,Taco Joint,"
        2807 & 2809 San Jacinto Blvd Austin, TX 78705
    ","
        7/3/2018
    ",0.038,0.695,0.266
998,Bao闁炽儲鐛� Up,"
        1911 Aldrich St Ste A1 Austin, TX 78723
    ","
        10/14/2017
    ",0.058,0.756,0.187
999,The Grub House,"
        7TH And Red River St Austin, TX 78701
    ","
        5/11/2019
    ",0.05,0.7,0.25
1000,Bao闁炽儲鐛� Up,"
        1911 Aldrich St Ste A1 Austin, TX 78723
    ","
        3/18/2018
    ",0.031,0.757,0.212
1001,Bao闁炽儲鐛� Up,"
        1911 Aldrich St Ste A1 Austin, TX 78723
    ","
        1/25/2019
    ",0.042,0.684,0.274
1002,Bao闁炽儲鐛� Up,"
        1911 Aldrich St Ste A1 Austin, TX 78723
    ","
        8/4/2018
    ",0.033,0.741,0.227
1003,Bao闁炽儲鐛� Up,"
        1911 Aldrich St Ste A1 Austin, TX 78723
    ","
        2/6/2019
    ",0.043,0.755,0.202
1004,Bao闁炽儲鐛� Up,"
        1911 Aldrich St Ste A1 Austin, TX 78723
    ","
        4/28/2019
    ",0.047,0.734,0.218
